Id,SalePrice
1769,232678.1230675006
2617,154119.21293053287
1879,133903.34144425532
991,195316.71171973983
1535,127276.89776247408
1191,133091.33832910075
1579,206597.21377186314
1882,149748.35642978302
1510,133453.37894759627
2196,154653.79494730668
1845,180661.8987375975
2336,285727.90050523874
942,94413.37916860399
861,134143.69971211068
2555,131088.29397911916
1392,154847.94147360817
2099,219303.92028003364
1543,124365.79474553163
948,242942.2130945759
1239,175834.17759219962
22,174460.77082591393
2796,222918.79972265457
2747,173751.1929983845
92,253498.85036053488
210,157124.59990326772
1858,191943.4683754233
2228,157775.6148473087
447,211042.4836455396
827,223497.2254472318
1649,194970.33603158614
682,126436.58776685654
2698,86735.03728759513
494,156979.78829503793
214,113284.77562800984
2441,210191.79459375335
2679,117496.95696897007
1336,128442.17093321001
465,175626.84412057317
1524,161158.69736822354
2543,107394.81052748245
631,144548.52159604736
2452,268739.23570611776
228,150673.84308615248
126,167178.46398787326
1092,214263.11493695312
1122,198913.13752623307
932,202816.69978935472
1980,90772.79903793156
2171,108837.70134594932
551,151340.4513950351
2768,155484.1418094766
2056,109543.82943604869
1159,273659.6524615842
2645,109053.46142776156
1174,181397.29358580333
2266,193112.95052388788
2462,314174.5912257695
1219,144415.73305322265
2922,155300.71930898534
118,145711.234383857
474,170116.94616664542
2576,146613.78307269822
872,235910.6049514805
1077,207557.2537148576
1536,161654.21654996046
1150,127103.75269251125
2341,273569.17562343925
1931,141581.07424418384
2785,130757.24612903048
2538,124594.81902682329
597,194563.8220756082
464,185103.741156586
233,190636.47841998303
2169,132196.54132994736
2123,174410.73454663152
1867,171201.4173851705
137,208978.3865786445
515,229414.6415505735
933,112630.12417758876
2784,158261.91179622256
972,164359.6105155206
599,166465.26557427066
2614,124537.76646367929
2582,143950.58586714644
1409,151108.41271713175
175,106474.78832312707
352,209085.77298194988
976,116316.77935937155
2134,186485.39023081423
984,121174.74488658029
2396,296599.596333807
1673,140652.01164297445
404,112342.08671906785
607,165687.8437557478
814,146285.689616187
868,181604.86443767947
2271,183386.81403405854
1633,194262.0581201465
337,158740.1389515387
2765,171115.92945232152
1746,227311.08360035895
368,255255.23472659278
2806,197261.84445946617
1662,172139.34789466404
1234,196773.76001244556
1373,124801.12732338966
1672,105594.88241840006
1939,129969.80981979644
